GROUP_CODE,GROUP_NAME,ENTITY_CD,ENTITY_NAME
6,Public School,580211060006,BICYCLE PATH KINDERGARTEN-PRE K CENTER
6,Public School,580211060007,EUGENE AUER MEMORIAL SCHOOL
6,Public School,580211060009,DAWNWOOD MIDDLE SCHOOL
6,Public School,580211060010,NEWFIELD HIGH SCHOOL
6,Public School,580211060011,SELDEN MIDDLE SCHOOL
6,Public School,580211060014,STAGECOACH SCHOOL
6,Public School,580211060015,JERICHO ELEMENTARY SCHOOL
6,Public School,580211060016,CENTEREACH HIGH SCHOOL
6,Public School,580211060017,NEW LANE MEMORIAL ELEMENTARY SCHOOL
6,Public School,580211060018,UNITY DRIVE KINDERGARTEN-PRE K CENTER
6,Public School,580212060001,C E WALTERS SCHOOL
6,Public School,580212060002,CORAM ELEMENTARY SCHOOL
6,Public School,580212060003,RIDGE ELEMENTARY SCHOOL
6,Public School,580212060004,WEST MIDDLE ISLAND SCHOOL
6,Public School,580212060005,LONGWOOD HIGH SCHOOL
6,Public School,580212060006,LONGWOOD JUNIOR HIGH SCHOOL
6,Public School,580212060007,LONGWOOD MIDDLE SCHOOL
6,Public School,580224030001,BARTON ELEMENTARY SCHOOL
6,Public School,580224030002,TREMONT ELEMENTARY SCHOOL
6,Public School,580224030003,BAY ELEMENTARY SCHOOL
6,Public School,580224030004,MEDFORD ELEMENTARY SCHOOL
6,Public School,580224030005,RIVER ELEMENTARY SCHOOL
6,Public School,580224030006,OREGON MIDDLE SCHOOL
6,Public School,580224030007,SOUTH OCEAN MIDDLE SCHOOL
6,Public School,580224030008,PATCHOGUE-MEDFORD HIGH SCHOOL
6,Public School,580224030009,EAGLE ELEMENTARY SCHOOL
6,Public School,580224030010,CANAAN ELEMENTARY SCHOOL
6,Public School,580224030011,SAXTON MIDDLE SCHOOL
6,Public School,580232030002,WILLIAM FLOYD HIGH SCHOOL
6,Public School,580232030004,WILLIAM FLOYD ELEMENTARY SCHOOL
6,Public School,580232030005,TANGIER SMITH ELEMENTARY SCHOOL
6,Public School,580232030006,MORICHES ELEMENTARY SCHOOL
6,Public School,580232030008,JOHN S HOBART ELEMENTARY SCHOOL
6,Public School,580232030010,WILLIAM FLOYD MIDDLE SCHOOL
6,Public School,580232030011,NATHANIEL WOODHULL ELEMENTARY SCHOOL
6,Public School,580232030012,WILLIAM PACA MIDDLE SCHOOL
6,Public School,580233020001,CENTER MORICHES HIGH SCHOOL
6,Public School,580233020002,CENTER MORICHES MIDDLE SCHOOL
6,Public School,580233020003,CLAYTON HUEY ELEMENTARY SCHOOL
6,Public School,580234020001,EAST MORICHES SCHOOL
6,Public School,580234020002,EAST MORICHES ELEMENTARY SCHOOL
6,Public School,580235060002,KREAMER STREET ELEMENTARY SCHOOL
6,Public School,580235060003,BROOKHAVEN ELEMENTARY SCHOOL
6,Public School,580235060004,BELLPORT MIDDLE SCHOOL
6,Public School,580235060005,FRANK P LONG INTERMEDIATE SCHOOL
6,Public School,580235060006,BELLPORT SENIOR HIGH SCHOOL
6,Public School,580235060007,VERNE W CRITZ ELEMENTARY SCHOOL
6,Public School,580301020001,JOHN M MARSHALL ELEMENTARY SCHOOL
6,Public School,580301020002,EAST HAMPTON HIGH SCHOOL
6,Public School,580301020003,EAST HAMPTON MIDDLE SCHOOL
6,Public School,580302080001,WAINSCOTT SCHOOL
6,Public School,580302860027,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL
6,Public School,580303020001,AMAGANSETT SCHOOL
6,Public School,580304020001,SPRINGS SCHOOL
6,Public School,580305020001,SAG HARBOR ELEMENTARY SCHOOL
6,Public School,580305020004,PIERSON MIDDLE/HIGH SCHOOL
6,Public School,580306020001,MONTAUK SCHOOL
6,Public School,580401020001,JAMES H BOYD ELEMENTARY SCHOOL
6,Public School,580401020003,ELWOOD/JOHN GLENN HIGH SCHOOL
6,Public School,580401020004,HARLEY AVENUE ELEMENTARY SCHOOL
6,Public School,580401020005,ELWOOD MIDDLE SCHOOL
6,Public School,580402060002,LLOYD HARBOR SCHOOL
6,Public School,580402060003,WEST SIDE SCHOOL
6,Public School,580402060004,COLD SPRING HARBOR HIGH SCHOOL
6,Public School,580402060005,GOOSEHILL PRIMARY CENTER
6,Public School,580403030002,SOUTHDOWN SCHOOL
6,Public School,580403030004,FLOWER HILL SCHOOL
6,Public School,580403030005,JEFFERSON SCHOOL
6,Public School,580403030009,WASHINGTON SCHOOL
6,Public School,580403030010,JACK ABRAMS STEM MAGNET SCHOOL
6,Public School,580403030013,HUNTINGTON HIGH SCHOOL
6,Public School,580403030014,J TAYLOR FINLEY MIDDLE SCHOOL
6,Public School,580403030017,WOODHULL INTERMEDIATE SCHOOL
6,Public School,580404030001,DICKINSON AVENUE ELEMENTARY SCHOOL
6,Public School,580404030002,FIFTH AVENUE ELEMENTARY SCHOOL
6,Public School,580404030004,NORWOOD AVENUE SCHOOL
6,Public School,580404030005,OCEAN AVENUE SCHOOL
6,Public School,580404030006,PULASKI ROAD SCHOOL
6,Public School,580404030007,EAST NORTHPORT MIDDLE SCHOOL
6,Public School,580404030008,NORTHPORT MIDDLE SCHOOL
6,Public School,580404030009,NORTHPORT SENIOR HIGH SCHOOL
6,Public School,580404030011,BELLEROSE ELEMENTARY SCHOOL
6,Public School,580405060001,OTSEGO ELEMENTARY SCHOOL
6,Public School,580405060002,FOREST PARK ELEMENTARY SCHOOL
6,Public School,580405060003,SUNQUAM ELEMENTARY SCHOOL
6,Public School,580405060008,CANDLEWOOD MIDDLE SCHOOL
6,Public School,580405060010,HALF HOLLOW HILLS HIGH SCHOOL EAST
6,Public School,580405060011,VANDERBILT ELEMENTARY SCHOOL
6,Public School,580405060012,PAUMANOK ELEMENTARY SCHOOL
6,Public School,580405060013,SIGNAL HILL ELEMENTARY SCHOOL
6,Public School,580405060014,WEST HOLLOW MIDDLE SCHOOL
6,Public School,580405060015,CHESTNUT HILL ELEMENTARY SCHOOL
6,Public School,580405060016,HALF HOLLOW HILLS HIGH SCHOOL WEST
6,Public School,580406060001,WASHINGTON DRIVE PRIMARY SCHOOL
6,Public School,580406060005,OLDFIELD MIDDLE SCHOOL
6,Public School,580406060007,HARBORFIELDS HIGH SCHOOL
6,Public School,580406060009,THOMAS J LAHEY ELEMENTARY SCHOOL
6,Public School,580410030005,INDIAN HOLLOW SCHOOL
6,Public School,580410030008,NORTH RIDGE SCHOOL
6,Public School,580410030014,WOOD PARK SCHOOL
6,Public School,580410030017,COMMACK HIGH SCHOOL
6,Public School,580410030018,ROLLING HILLS SCHOOL
6,Public School,580410030019,COMMACK MIDDLE SCHOOL
6,Public School,580410030020,BURR INTERMEDIATE SCHOOL
6,Public School,580410030021,SAWMILL INTERMEDIATE SCHOOL
6,Public School,580413030003,OAKWOOD PRIMARY CENTER
6,Public School,580413030005,SILAS WOOD 6TH GRADE CENTER
6,Public School,580413030008,BIRCHWOOD INTERMEDIATE SCHOOL
6,Public School,580413030009,COUNTRYWOOD PRIMARY CENTER
6,Public School,580413030011,WALT WHITMAN HIGH SCHOOL
6,Public School,580413030012,MAPLEWOOD INTERMEDIATE SCHOOL
6,Public School,580413030013,HENRY L STIMSON MIDDLE SCHOOL
6,Public School,580501030001,BROOK AVENUE ELEMENTARY SCHOOL
6,Public School,580501030002,GARDINER MANOR SCHOOL
6,Public School,580501030003,MARY G CLARKSON SCHOOL
6,Public School,580501030004,FIFTH AVENUE SCHOOL
6,Public School,580501030005,SOUTH COUNTRY SCHOOL
6,Public School,580501030006,BAY SHORE SENIOR HIGH SCHOOL
6,Public School,580501030007,BAY SHORE MIDDLE SCHOOL
6,Public School,580502020001,ISLIP HIGH SCHOOL
6,Public School,580502020002,COMMACK ROAD ELEMENTARY SCHOOL
6,Public School,580502020004,ISLIP MIDDLE SCHOOL
6,Public School,580502020005,MAUD S SHERWOOD ELEMENTARY SCHOOL
6,Public School,580502020006,WING ELEMENTARY SCHOOL
6,Public School,580503030001,CONNETQUOT ELEMENTARY SCHOOL
6,Public School,580503030003,JOHN F KENNEDY ELEMENTARY SCHOOL
6,Public School,580503030004,TIMBER POINT ELEMENTARY SCHOOL
6,Public School,580503030006,EAST ISLIP HIGH SCHOOL
6,Public School,580503030007,RUTH C KINNEY ELEMENTARY SCHOOL
6,Public School,580503030008,EAST ISLIP MIDDLE SCHOOL
6,Public School,580504030001,CHERRY AVENUE ELEMENTARY SCHOOL
6,Public School,580504030003,SUNRISE DRIVE ELEMENTARY SCHOOL
6,Public School,580504030004,SAYVILLE HIGH SCHOOL
6,Public School,580504030005,SAYVILLE MIDDLE SCHOOL
6,Public School,580504030006,LINCOLN AVENUE ELEMENTARY SCHOOL
6,Public School,580505020002,BLUE POINT ELEMENTARY SCHOOL
6,Public School,580505020003,SYLVAN AVENUE ELEMENTARY SCHOOL
6,Public School,580505020004,BAYPORT-BLUE POINT HIGH SCHOOL
6,Public School,580505020005,ACADEMY STREET ELEMENTARY SCHOOL
6,Public School,580505020006,JAMES WILSON YOUNG MIDDLE SCHOOL
6,Public School,580506030003,PINES ELEMENTARY SCHOOL
6,Public School,580506030004,BRETTON WOODS ELEMENTARY SCHOOL
6,Public School,580506030005,HAUPPAUGE MIDDLE SCHOOL
6,Public School,580506030007,HAUPPAUGE HIGH SCHOOL
6,Public School,580506030008,FOREST BROOK ELEMENTARY SCHOOL
6,Public School,580507060002,HELEN B DUFFIELD ELEMENTARY SCHOOL
6,Public School,580507060003,JOHN PEARL ELEMENTARY SCHOOL
6,Public School,580507060004,EDITH L SLOCUM ELEMENTARY SCHOOL
6,Public School,580507060005,SYCAMORE AVENUE ELEMENTARY SCHOOL
6,Public School,580507060006,CONNETQUOT HIGH SCHOOL
6,Public School,580507060007,CHEROKEE STREET ELEMENTARY SCHOOL
6,Public School,580507060008,IDLE HOUR ELEMENTARY SCHOOL
6,Public School,580507060009,EDWARD J BOSTI ELEMENTARY SCHOOL
6,Public School,580507060010,RONKONKOMA MIDDLE SCHOOL
6,Public School,580507060011,OAKDALE-BOHEMIA MIDDLE SCHOOL
6,Public School,580507060013,CONNETQUOT ALTERNATIVE PRESCHOOL AT PREMM
6,Public School,580509030001,BAYVIEW ELEMENTARY SCHOOL
6,Public School,580509030004,MANETUCK ELEMENTARY SCHOOL
6,Public School,580509030005,OQUENOCK ELEMENTARY SCHOOL
6,Public School,580509030007,PAUL J BELLEW ELEMENTARY SCHOOL
6,Public School,580509030010,BEACH STREET MIDDLE SCHOOL
6,Public School,580509030011,UDALL ROAD MIDDLE SCHOOL
6,Public School,580509030012,WEST ISLIP SENIOR HIGH SCHOOL
6,Public School,580512030001,SOUTHWEST ELEMENTARY SCHOOL
6,Public School,580512030002,EAST ELEMENTARY SCHOOL
6,Public School,580512030003,HEMLOCK ELEMENTARY SCHOOL
6,Public School,580512030004,LAUREL PARK ELEMENTARY SCHOOL
6,Public School,580512030005,LORETTA PARK ELEMENTARY SCHOOL
6,Public School,580512030006,NORTH ELEMENTARY SCHOOL
6,Public School,580512030007,NORTHEAST ELEMENTARY SCHOOL
6,Public School,580512030009,OAK PARK ELEMENTARY SCHOOL
6,Public School,580512030010,PINE PARK ELEMENTARY SCHOOL
6,Public School,580512030012,SOUTHEAST ELEMENTARY SCHOOL
6,Public School,580512030013,TWIN PINES ELEMENTARY SCHOOL
6,Public School,580512030015,WEST MIDDLE SCHOOL
6,Public School,580512030016,NORTH MIDDLE SCHOOL
6,Public School,580512030018,BRENTWOOD HIGH SCHOOL
6,Public School,512201040002,NORWOOD-NORFOLK ELEMENTARY SCHOOL
6,Public School,512201040003,NORWOOD-NORFOLK MIDDLE SCHOOL
6,Public School,512300010002,JOHN F KENNEDY SCHOOL
6,Public School,512300010004,MADILL SCHOOL
6,Public School,512300010009,OGDENSBURG FREE ACADEMY
6,Public School,512404040001,HEUVELTON CENTRAL SCHOOL
6,Public School,512501040002,PARISHVILLE-HOPKINTON ELEMENTARY SCHOOL
6,Public School,512501040004,PARISHVILLE-HOPKINTON JUNIOR-SENIOR HIGH SCHOOL
6,Public School,512902060002,LAWRENCE AVENUE ELEMENTARY SCHOOL
6,Public School,512902060003,POTSDAM SENIOR HIGH SCHOOL
6,Public School,512902060004,A A KINGSTON MIDDLE SCHOOL
6,Public School,513102040001,EDWARDS-KNOX ELEMENTARY SCHOOL
6,Public School,513102040002,EDWARDS-KNOX JUNIOR-SENIOR HIGH SCHOOL
6,Public School,520101060001,FRANCIS L STEVENS ELEMENTARY SCHOOL
6,Public School,520101060002,CHARLTON HEIGHTS ELEMENTARY SCHOOL
6,Public School,520101060004,PASHLEY ELEMENTARY SCHOOL
6,Public School,520101060005,RICHARD H O'ROURKE MIDDLE SCHOOL
6,Public School,520101060006,BURNT HILLS-BALLSTON LAKE SENIOR HIGH SCHOOL
6,Public School,520302060001,SHENENDEHOWA HIGH SCHOOL
6,Public School,520302060002,SKANO ELEMENTARY SCHOOL
6,Public School,520302060003,ARONGEN ELEMENTARY SCHOOL
6,Public School,520302060004,OKTE ELEMENTARY SCHOOL
6,Public School,520302060005,TESAGO ELEMENTARY SCHOOL
6,Public School,520302060006,ORENDA ELEMENTARY SCHOOL
6,Public School,520302060007,KARIGON ELEMENTARY SCHOOL
6,Public School,520302060008,KODA MIDDLE SCHOOL
6,Public School,520302060009,GOWANA MIDDLE SCHOOL
6,Public School,520302060010,CHANGO ELEMENTARY SCHOOL
6,Public School,520302060011,ACADIA MIDDLE SCHOOL
6,Public School,520302060013,SHATEKON ELEMENTARY SCHOOL
6,Public School,520401040007,CORINTH HIGH SCHOOL
6,Public School,520401040008,CORINTH MIDDLE SCHOOL
6,Public School,520401040009,CORINTH ELEMENTARY SCHOOL
6,Public School,520601080001,EDINBURG COMMON SCHOOL
6,Public School,520701040001,JOSEPH HENRY ELEMENTARY SCHOOL
6,Public School,520701040002,GALWAY JUNIOR/SENIOR HIGH SCHOOL
6,Public School,521200050001,MECHANICVILLE ELEMENTARY SCHOOL
6,Public School,521200050003,MECHANICVILLE JUNIOR/SENIOR HIGH SCHOOL
6,Public School,521301060001,BALLSTON SPA SENIOR HIGH SCHOOL
6,Public School,521301060002,MALTA AVENUE ELEMENTARY SCHOOL
6,Public School,521301060003,GORDON CREEK ELEMENTARY SCHOOL
6,Public School,521301060005,BALLSTON SPA MIDDLE SCHOOL
6,Public School,521301060006,WOOD ROAD ELEMENTARY SCHOOL
6,Public School,521301060008,MILTON TERRACE NORTH ELEMENTARY SCHOOL
6,Public School,521401040002,OLIVER W WINCH MIDDLE SCHOOL
6,Public School,521401040003,HARRISON AVENUE ELEMENTARY SCHOOL
6,Public School,521401040007,SOUTH GLENS FALLS SENIOR HIGH SCHOOL
6,Public School,521401040008,MOREAU ELEMENTARY SCHOOL
6,Public School,521401040009,BALLARD ELEMENTARY SCHOOL
6,Public School,521401040010,TANGLEWOOD ELEMENTARY SCHOOL
6,Public School,521701040002,SCHUYLERVILLE HIGH SCHOOL
6,Public School,521701040003,SCHUYLERVILLE ELEMENTARY SCHOOL
6,Public School,521701040005,SCHUYLERVILLE MIDDLE SCHOOL
6,Public School,521800010006,DOROTHY NOLAN ELEMENTARY SCHOOL
6,Public School,521800010007,GREENFIELD ELEMENTARY SCHOOL
6,Public School,521800010008,CAROLINE STREET ELEMENTARY SCHOOL
6,Public School,521800010009,DIVISION STREET ELEMENTARY SCHOOL
6,Public School,521800010010,SARATOGA SPRINGS HIGH SCHOOL
6,Public School,521800010012,LAKE AVENUE ELEMENTARY SCHOOL
6,Public School,521800010014,GEYSER ROAD ELEMENTARY SCHOOL
6,Public School,521800010015,MAPLE AVENUE MIDDLE SCHOOL
6,Public School,522001040002,STILLWATER ELEMENTARY SCHOOL
6,Public School,522001040003,STILLWATER MIDDLE SCHOOL HIGH SCHOOL
6,Public School,522101030004,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL
6,Public School,522101030005,WATERFORD-HALFMOON ELEMENTARY SCHOOL
6,Public School,530101040001,DUANESBURG HIGH SCHOOL
6,Public School,530101040002,DUANESBURG ELEMENTARY SCHOOL
6,Public School,530202060001,GLEN-WORDEN ELEMENTARY SCHOOL
6,Public School,530202060002,GLENDAAL SCHOOL
6,Public School,530202060003,LINCOLN SCHOOL
6,Public School,530202060005,SACANDAGA SCHOOL
6,Public School,530202060006,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL
6,Public School,530202060007,SCOTIA-GLENVILLE MIDDLE SCHOOL
6,Public School,530301060001,BIRCHWOOD ELEMENTARY SCHOOL
6,Public School,530301060002,CRAIG ELEMENTARY SCHOOL
6,Public School,530301060003,GLENCLIFF SCHOOL
6,Public School,530301060004,HILLSIDE SCHOOL
6,Public School,530301060005,ROSENDALE SCHOOL
6,Public School,530301060006,VAN ANTWERP MIDDLE SCHOOL
6,Public School,530301060007,NISKAYUNA HIGH SCHOOL
6,Public School,530301060008,IROQUOIS MIDDLE SCHOOL
6,Public School,530501060003,JEFFERSON ELEMENTARY SCHOOL
6,Public School,530501060004,SCHALMONT MIDDLE SCHOOL
6,Public School,530501060006,SCHALMONT HIGH SCHOOL
6,Public School,530515060001,HERMAN L BRADT ELEMENTARY SCHOOL
6,Public School,530515060003,DRAPER MIDDLE SCHOOL
6,Public School,530515060004,MOHONASEN SENIOR HIGH SCHOOL
6,Public School,530515060005,PINEWOOD ELEMENTARY SCHOOL
6,Public School,530600010003,ELMER AVENUE SCHOOL
6,Public School,530600010006,FULTON EARLY CHILDHOOD CENTER
6,Public School,530600010008,MARTIN LUTHER KING SCHOOL
6,Public School,530600010009,HAMILTON ELEMENTARY SCHOOL
6,Public School,530600010010,HOWE EARLY CHILDHOOD EDUCATIONAL CENTER
6,Public School,530600010011,LINCOLN SCHOOL
6,Public School,530600010013,PAIGE SCHOOL
6,Public School,530600010014,PLEASANT VALLEY SCHOOL
6,Public School,530600010017,YATES SCHOOL
6,Public School,530600010018,JESSIE T ZOLLER SCHOOL
6,Public School,530600010024,MONT PLEASANT MIDDLE SCHOOL
6,Public School,530600010025,SCHENECTADY HIGH SCHOOL
6,Public School,530600010026,VAN CORLAER SCHOOL
6,Public School,530600010029,WOODLAWN SCHOOL
6,Public School,530600010030,WILLIAM C KEANE ELEMENTARY SCHOOL
6,Public School,530600010031,FRANKLIN DELANO ROOSEVELT ELEMENTARY SCHOOL
6,Public School,530600010034,CENTRAL PARK INTERNATIONAL MAGNET SCHOOL
6,Public School,540801040001,GILBOA-CONESVILLE CENTRAL SCHOOL
6,Public School,540901040001,JEFFERSON CENTRAL SCHOOL
6,Public School,541001040001,MIDDLEBURGH JUNIOR/SENIOR HIGH SCHOOL
6,Public School,541001040002,MIDDLEBURGH ELEMENTARY SCHOOL
6,Public School,541102060001,GEORGE D RYDER ELEMENTARY SCHOOL
6,Public School,541102060002,COBLESKILL-RICHMONDVILLE HIGH SCHOOL
6,Public School,541102060004,WILLIAM H GOLDING MIDDLE SCHOOL
6,Public School,541102060005,JOSEPH B RADEZ ELEMENTARY SCHOOL
6,Public School,541201040002,SCHOHARIE ELEMENTARY SCHOOL
6,Public School,541201040003,SCHOHARIE HIGH SCHOOL
6,Public School,541401040001,SHARON SPRINGS CENTRAL SCHOOL
6,Public School,550101040001,B C CATE ELEMENTARY SCHOOL
6,Public School,550101040002,HOWARD A HANLON ELEMENTARY SCHOOL
6,Public School,550101040003,ODESSA-MONTOUR JUNIOR/SENIOR HIGH SCHOOL
6,Public School,550301060002,WATKINS GLEN ELEMENTARY SCHOOL
6,Public School,550301060004,WATKINS GLEN CENTRAL HIGH SCHOOL
6,Public School,560501040003,SOUTH SENECA ELEMENTARY SCHOOL
6,Public School,560501040004,SOUTH SENECA MIDDLE/HIGH SCHOOL
6,Public School,560603040001,ROMULUS CENTRAL SCHOOL
6,Public School,560701060001,FRANK M KNIGHT ELEMENTARY SCHOOL
6,Public School,560701060003,MYNDERSE ACADEMY
6,Public School,560701060004,ELIZABETH CADY STANTON ELEMENTARY SCHOOL
6,Public School,560701060005,SENECA FALLS MIDDLE SCHOOL
6,Public School,561006060001,WATERLOO HIGH SCHOOL
6,Public School,561006060002,LA FAYETTE SCHOOL
6,Public School,561006060003,WATERLOO MIDDLE SCHOOL
6,Public School,561006060004,SKOI-YASE SCHOOL
6,Public School,570101040001,TUSCARORA ELEMENTARY SCHOOL
6,Public School,570101040002,ADDISON HIGH SCHOOL
6,Public School,570101040003,VALLEY ELEMENTARY SCHOOL
6,Public School,570201040002,AVOCA CENTRAL SCHOOL
6,Public School,570302060001,VERNON E WIGHTMAN PRIMARY SCHOOL
6,Public School,570302060003,HAVERLING SENIOR HIGH SCHOOL
6,Public School,570302060004,DANA L LYON MIDDLE SCHOOL
6,Public School,570401040001,BRADFORD CENTRAL SCHOOL
6,Public School,570603040001,CAMPBELL-SAVONA ELEMENTARY SCHOOL
6,Public School,570603040002,CAMPBELL-SAVONA JUNIOR/SENIOR HIGH SCHOOL
6,Public School,571000010003,CALVIN U SMITH ELEMENTARY SCHOOL
6,Public School,571000010005,ERWIN VALLEY ELEMENTARY SCHOOL
6,Public School,571000010007,FREDERICK CARDER ELEMENTARY SCHOOL
6,Public School,571000010008,HUGH W GREGG ELEMENTARY SCHOOL
6,Public School,571000010012,WILLIAM E SEVERN ELEMENTARY SCHOOL
6,Public School,571000010013,WINFIELD STREET ELEMENTARY SCHOOL
6,Public School,571000010017,CORNING-PAINTED POST HIGH SCHOOL
6,Public School,571000010019,CORNING PAINTED POST HIGH SCHOOL LEARNING CENTER
6,Public School,571000010020,CORNING-PAINTED POST MIDDLE SCHOOL
6,Public School,571502060001,CANISTEO-GREENWOOD HIGH SCHOOL
6,Public School,571502060002,CANISTEO-GREENWOOD ELEMENTARY/MIDDLE SCHOOL
6,Public School,571800010001,HORNELL INTERMEDIATE SCHOOL
6,Public School,571800010002,BRYANT SCHOOL
6,Public School,571800010006,HORNELL SENIOR HIGH SCHOOL
6,Public School,571800010007,NORTH HORNELL SCHOOL
6,Public School,571800010008,HORNELL JUNIOR HIGH SCHOOL
6,Public School,571901040004,ARKPORT CENTRAL SCHOOL
6,Public School,572301040001,PRATTSBURGH CENTRAL SCHOOL
6,Public School,572702040001,JASPER-TROUPSBURG ELEMENTARY SCHOOL
6,Public School,572702040002,JASPER-TROUPSBURG JUNIOR-SENIOR HIGH SCHOOL
6,Public School,572901040002,GLENN CURTISS MEMORIAL SCHOOL
6,Public School,572901040004,HAMMONDSPORT JUNIOR-SENIOR HIGH SCHOOL
6,Public School,573002040001,WAYLAND-COHOCTON HIGH SCHOOL
6,Public School,573002040002,WAYLAND ELEMENTARY SCHOOL
6,Public School,573002040003,WAYLAND-COHOCTON MIDDLE SCHOOL
6,Public School,573002040004,COHOCTON ELEMENTARY SCHOOL
6,Public School,580101030001,BABYLON MEMORIAL GRADE SCHOOL
6,Public School,580101030002,BABYLON JUNIOR-SENIOR HIGH SCHOOL
6,Public School,580101030003,BABYLON ELEMENTARY SCHOOL
6,Public School,580102030001,FOREST AVENUE SCHOOL
6,Public School,580102030002,JOHN F KENNEDY SCHOOL
6,Public School,580102030004,SANTAPOGUE SCHOOL
6,Public School,580102030005,SOUTH BAY SCHOOL
6,Public School,580102030006,TOOKER AVENUE SCHOOL
6,Public School,580102030007,WEST BABYLON JUNIOR HIGH SCHOOL
6,Public School,580102030008,WEST BABYLON SENIOR HIGH SCHOOL
6,Public School,580103030001,BELMONT ELEMENTARY SCHOOL
6,Public School,580103030002,ROBERT MOSES MIDDLE SCHOOL
6,Public School,580103030003,PARLIAMENT PLACE SCHOOL
6,Public School,580103030006,WOODS ROAD ELEMENTARY SCHOOL
6,Public School,580103030008,NORTH BABYLON HIGH SCHOOL
